CLUESmallArea,BlockId,Usage,SumFloors2002,BuildingCount2002,SumFloors2021,BuildingCount2021,MostFloors2002,MostFloors2021
East Melbourne,621,Hospital/Clinic,0.0,0,0.0,0,0,0
East Melbourne,621,Unoccupied - Under Demolition/Condemned,0.0,0,7.0,1,0,7
East Melbourne,621,Parking - Commercial Covered,0,0,0,0
East Melbourne,601,House/Townhouse,22.0,17,21.0,15,2,3
East Melbourne,601,"Performances, Conferences, Ceremonies",1.0,1,1.0,1,1,1
East Melbourne,601,Residential Apartment,2.0,1,4.0,2,2,2
East Melbourne,601,Commercial Accommodation,3.0,1,7.0,2,3,4
East Melbourne,601,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
East Melbourne,601,Hospital/Clinic,1.0,1,1.0,1,1,1
East Melbourne,601,Unoccupied - Unused,0.0,0,0.0,0,0,0
East Melbourne,601,Educational/Research,2.0,1,0.0,0,2,0
East Melbourne,601,Office,0,0,0,0
East Melbourne,601,Entertainment/Recreation - Indoor,0,0,0,0
East Melbourne,601,Parking - Commercial Covered,0,0,0,0
East Melbourne,657,House/Townhouse,81.0,47,125.0,60,2,3
East Melbourne,657,Residential Apartment,17.0,6,18.0,6,5,5
East Melbourne,657,Institutional Accommodation,2.0,1,2.0,1,2,2
East Melbourne,657,Educational/Research,1.0,1,1.0,1,1,1
East Melbourne,657,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
East Melbourne,657,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
East Melbourne,657,Office,0,0,0,0
East Melbourne,657,Entertainment/Recreation - Indoor,0,0,0,0
East Melbourne,657,Unoccupied - Unused,0,0,0,0
East Melbourne,657,Parking - Commercial Covered,0,0,0,0
East Melbourne,651,Residential Apartment,12.0,2,10.0,1,10,10
East Melbourne,651,Hospital/Clinic,12.0,1,12.0,1,12,12
East Melbourne,651,Parking - Private Covered,14.0,1,14.0,1,14,14
East Melbourne,651,Unoccupied - Unused,0.0,0,7.0,1,0,7
East Melbourne,651,Office,10.0,2,3.0,1,7,3
East Melbourne,651,"Performances, Conferences, Ceremonies",0.0,0,2.0,1,0,2
East Melbourne,651,Transport,0.0,0,1.0,1,0,1
East Melbourne,651,House/Townhouse,0,0,0,0
East Melbourne,651,Entertainment/Recreation - Indoor,0,0,0,0
East Melbourne,651,Parking - Commercial Covered,0,0,0,0
East Melbourne,605,Retail - Shop,0.0,0,2.0,1,0,2
East Melbourne,605,Residential Apartment,28.0,12,32.0,12,3,4
East Melbourne,605,House/Townhouse,57.0,33,59.0,33,2,2
East Melbourne,605,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
East Melbourne,605,Commercial Accommodation,3.0,1,0.0,0,3,0
East Melbourne,605,Office,0,0,0,0
East Melbourne,605,Entertainment/Recreation - Indoor,0,0,0,0
East Melbourne,605,Unoccupied - Unused,0,0,0,0
East Melbourne,605,Parking - Commercial Covered,0,0,0,0
East Melbourne,615,House/Townhouse,31.0,16,31.0,16,2,2
East Melbourne,615,Residential Apartment,5.0,2,23.0,4,3,13
East Melbourne,615,Hospital/Clinic,12.0,2,18.0,3,10,10
East Melbourne,615,Parking - Private Covered,0.0,0,1.0,1,0,1
East Melbourne,615,Institutional Accommodation,0.0,0,4.0,1,0,4
East Melbourne,615,Unoccupied - Under Demolition/Condemned,0.0,0,0.0,0,0,0
East Melbourne,615,Office,0,0,0,0
East Melbourne,615,Entertainment/Recreation - Indoor,0,0,0,0
East Melbourne,615,Unoccupied - Unused,0,0,0,0
East Melbourne,615,Parking - Commercial Covered,0,0,0,0
East Melbourne,613,Residential Apartment,16.0,3,54.0,9,9,14
East Melbourne,613,Hospital/Clinic,4.0,2,6.0,3,2,2
East Melbourne,613,Unoccupied - Unused,2.0,1,4.0,2,2,2
East Melbourne,613,Public Display Area,0.0,0,6.0,1,0,6
East Melbourne,613,House/Townhouse,6.0,4,6.0,3,2,2
East Melbourne,613,Storage,0.0,0,1.0,1,0,1
East Melbourne,613,Office,8.0,4,2.0,1,2,2
East Melbourne,613,Parking - Private Covered,0.0,0,6.0,1,0,6
East Melbourne,613,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
East Melbourne,613,Entertainment/Recreation - Indoor,0,0,0,0
East Melbourne,613,Parking - Commercial Covered,0,0,0,0
East Melbourne,618,Residential Apartment,48.0,8,55.0,9,14,14
East Melbourne,618,House/Townhouse,16.0,9,17.0,9,2,2
East Melbourne,618,Office,12.0,1,12.0,1,12,12
East Melbourne,618,Unoccupied - Unused,1.0,1,0.0,0,1,0
East Melbourne,618,Commercial Accommodation,20.0,1,20.0,1,20,20
East Melbourne,618,Unoccupied - Under Demolition/Condemned,0.0,0,0.0,0,0,0
East Melbourne,618,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
East Melbourne,618,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
East Melbourne,618,Entertainment/Recreation - Indoor,0,0,0,0
East Melbourne,618,Parking - Commercial Covered,0,0,0,0
East Melbourne,616,House/Townhouse,51.0,27,56.0,28,2,3
East Melbourne,616,Public Display Area,2.0,1,2.0,1,2,2
East Melbourne,616,Commercial Accommodation,3.0,1,3.0,1,3,3
East Melbourne,616,Office,0.0,0,0.0,0,0,0
East Melbourne,616,Residential Apartment,2.0,1,0.0,0,2,0
East Melbourne,616,Entertainment/Recreation - Indoor,0,0,0,0
East Melbourne,616,Unoccupied - Unused,0,0,0,0
East Melbourne,616,Parking - Commercial Covered,0,0,0,0
East Melbourne,603,House/Townhouse,29.0,21,33.0,22,2,3
East Melbourne,603,Residential Apartment,3.0,1,3.0,1,3,3
East Melbourne,603,Retail - Shop,2.0,2,1.0,1,1,1
East Melbourne,603,Unoccupied - Unused,1.0,1,0.0,0,1,0
East Melbourne,603,Office,0,0,0,0
East Melbourne,603,Entertainment/Recreation - Indoor,0,0,0,0
East Melbourne,603,Parking - Commercial Covered,0,0,0,0
East Melbourne,650,"Performances, Conferences, Ceremonies",1.0,1,1.0,1,1,1
East Melbourne,650,Storage,1.0,1,1.0,1,1,1
East Melbourne,650,Office,1.0,1,1.0,1,1,1
East Melbourne,650,Parking - Private Covered,0.0,0,0.0,0,0,0
East Melbourne,650,House/Townhouse,0,0,0,0
East Melbourne,650,Entertainment/Recreation - Indoor,0,0,0,0
East Melbourne,650,Unoccupied - Unused,0,0,0,0
East Melbourne,650,Parking - Commercial Covered,0,0,0,0
East Melbourne,619,House/Townhouse,1.0,1,1.0,1,1,1
East Melbourne,619,Storage,0.0,0,1.0,1,0,1
East Melbourne,619,Entertainment/Recreation - Indoor,3.0,2,3.0,2,2,2
East Melbourne,619,Public Display Area,1.0,1,1.0,1,1,1
East Melbourne,619,Community Use,1.0,1,0.0,0,1,0
East Melbourne,619,Office,0.0,0,1.0,1,0,1
East Melbourne,619,Equipment Installation,1.0,1,1.0,1,1,1
East Melbourne,619,Unoccupied - Unused,0.0,0,1.0,1,0,1
East Melbourne,619,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
East Melbourne,619,Parking - Commercial Covered,0,0,0,0
East Melbourne,649,"Performances, Conferences, Ceremonies",2.0,2,1.0,1,1,1
East Melbourne,649,Office,0.0,0,6.0,3,0,2
East Melbourne,649,House/Townhouse,4.0,2,4.0,2,2,2
East Melbourne,649,Community Use,0.0,0,0.0,0,0,0
East Melbourne,649,Residential Apartment,0.0,0,0.0,0,0,0
East Melbourne,649,Storage,4.0,1,4.0,1,4,4
East Melbourne,649,Unoccupied - Under Renovation,2.0,1,0.0,0,2,0
East Melbourne,649,Unoccupied - Unused,2.0,1,0.0,0,2,0
East Melbourne,649,Entertainment/Recreation - Indoor,0,0,0,0
East Melbourne,649,Parking - Commercial Covered,0,0,0,0
East Melbourne,620,Hospital/Clinic,3.0,2,8.0,3,2,3
East Melbourne,620,Office,5.0,4,6.0,3,2,2
East Melbourne,620,Residential Apartment,1.0,1,28.0,3,1,13
East Melbourne,620,Parking - Commercial Covered,4.0,1,4.0,1,4,4
East Melbourne,620,"Performances, Conferences, Ceremonies",0.0,0,0.0,0,0,0
East Melbourne,620,Unoccupied - Unused,3.0,1,0.0,0,3,0
East Melbourne,620,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
East Melbourne,620,Unoccupied - Under Demolition/Condemned,0.0,0,0.0,0,0,0
East Melbourne,620,House/Townhouse,0,0,0,0
East Melbourne,620,Entertainment/Recreation - Indoor,0,0,0,0
East Melbourne,611,Educational/Research,1.0,1,1.0,1,1,1
East Melbourne,611,House/Townhouse,0,0,0,0
East Melbourne,611,Office,0,0,0,0
East Melbourne,611,Entertainment/Recreation - Indoor,0,0,0,0
East Melbourne,611,Unoccupied - Unused,0,0,0,0
East Melbourne,611,Parking - Commercial Covered,0,0,0,0
East Melbourne,658,Equipment Installation,1.0,1,2.0,2,1,1
East Melbourne,658,Entertainment/Recreation - Indoor,7.0,1,7.0,1,7,7
East Melbourne,658,Office,3.0,2,3.0,1,2,3
East Melbourne,658,Unoccupied - Unused,0.0,0,0.0,0,0,0
East Melbourne,658,House/Townhouse,0,0,0,0
East Melbourne,658,Parking - Commercial Covered,0,0,0,0
East Melbourne,645,Hospital/Clinic,11.0,1,11.0,1,11,11
East Melbourne,645,Office,2.0,1,2.0,1,2,2
East Melbourne,645,House/Townhouse,0,0,0,0
East Melbourne,645,Entertainment/Recreation - Indoor,0,0,0,0
East Melbourne,645,Unoccupied - Unused,0,0,0,0
East Melbourne,645,Parking - Commercial Covered,0,0,0,0
East Melbourne,642,Office,0.0,0,4.0,1,0,4
East Melbourne,642,Educational/Research,2.0,1,0.0,0,2,0
East Melbourne,642,House/Townhouse,0,0,0,0
East Melbourne,642,Entertainment/Recreation - Indoor,0,0,0,0
East Melbourne,642,Unoccupied - Unused,0,0,0,0
East Melbourne,642,Parking - Commercial Covered,0,0,0,0
East Melbourne,662,Transport,0.0,0,1.0,1,0,1
East Melbourne,662,House/Townhouse,0,0,0,0
East Melbourne,662,Office,0,0,0,0
East Melbourne,662,Entertainment/Recreation - Indoor,0,0,0,0
East Melbourne,662,Unoccupied - Unused,0,0,0,0
East Melbourne,662,Parking - Commercial Covered,0,0,0,0
East Melbourne,653,Community Use,0.0,0,0.0,0,0,0
East Melbourne,653,House/Townhouse,0,0,0,0
East Melbourne,653,Office,0,0,0,0
East Melbourne,653,Entertainment/Recreation - Indoor,0,0,0,0
East Melbourne,653,Unoccupied - Unused,0,0,0,0
East Melbourne,653,Parking - Commercial Covered,0,0,0,0
Melbourne (CBD),33,Commercial Accommodation,22.0,3,28.0,3,10,10
Melbourne (CBD),33,Office,174.0,17,151.0,15,18,18
Melbourne (CBD),33,Entertainment/Recreation - Indoor,14.0,5,20.0,7,5,5
Melbourne (CBD),33,Residential Apartment,25.0,3,22.0,2,13,14
Melbourne (CBD),33,Retail - Shop,2.0,1,0.0,0,2,0
Melbourne (CBD),33,Unoccupied - Unused,0.0,0,30.0,3,0,17
Melbourne (CBD),33,Educational/Research,0.0,0,0.0,0,0,0
Melbourne (CBD),33,Storage,2.0,1,0.0,0,2,0
Melbourne (CBD),33,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Melbourne (CBD),33,House/Townhouse,0,0,0,0
Melbourne (CBD),33,Parking - Commercial Covered,0,0,0,0
Melbourne (CBD),95,Entertainment/Recreation - Indoor,1.0,1,7.0,3,1,3
Melbourne (CBD),95,Unoccupied - Unused,10.0,4,21.0,9,3,3
Melbourne (CBD),95,Residential Apartment,19.0,4,192.0,6,10,86
Melbourne (CBD),95,Hospital/Clinic,7.0,1,7.0,1,7,7
Melbourne (CBD),95,Unoccupied - Under Construction,0.0,0,3.0,3,0,1
Melbourne (CBD),95,Educational/Research,13.0,3,11.0,2,6,6
Melbourne (CBD),95,Unoccupied - Under Renovation,0.0,0,2.0,1,0,2
Melbourne (CBD),95,Unoccupied - Under Demolition/Condemned,0.0,0,0.0,0,0,0
Melbourne (CBD),95,Retail - Shop,8.0,4,4.0,2,3,2
Melbourne (CBD),95,Parking - Private Covered,0.0,0,0.0,0,0,0
Melbourne (CBD),95,Office,25.0,8,6.0,2,7,3
Melbourne (CBD),95,Parking - Commercial Covered,10.0,1,0.0,0,10,0
Melbourne (CBD),95,House/Townhouse,1.0,1,2.0,1,1,2
Melbourne (CBD),95,Manufacturing,11.0,4,0.0,0,3,0
Melbourne (CBD),95,"Performances, Conferences, Ceremonies",2.0,1,0.0,0,2,0
Melbourne (CBD),95,Storage,5.0,2,0.0,0,3,0
Melbourne (CBD),95,Commercial Accommodation,0.0,0,18.0,1,0,18
Melbourne (CBD),95,Student Accommodation,0.0,0,43.0,1,0,43
Melbourne (CBD),35,Hospital/Clinic,0.0,0,0.0,0,0,0
Melbourne (CBD),35,Unoccupied - Unused,21.0,4,39.0,7,7,11
Melbourne (CBD),35,Retail - Shop,26.0,8,24.0,6,5,8
Melbourne (CBD),35,Office,60.0,7,50.0,6,12,13
Melbourne (CBD),35,Workshop/Studio,25.0,2,20.0,2,14,17
Melbourne (CBD),35,Storage,8.0,3,6.0,2,3,3
Melbourne (CBD),35,Educational/Research,0.0,0,10.0,1,0,10
Melbourne (CBD),35,Residential Apartment,27.0,4,24.0,3,11,11
Melbourne (CBD),35,"Performances, Conferences, Ceremonies",0.0,0,4.0,1,0,4
Melbourne (CBD),35,Entertainment/Recreation - Indoor,9.0,2,12.0,3,6,6
Melbourne (CBD),35,Unoccupied - Under Renovation,0.0,0,7.0,1,0,7
Melbourne (CBD),35,Commercial Accommodation,21.0,2,20.0,2,14,13
Melbourne (CBD),35,Equipment Installation,6.0,1,0.0,0,6,0
Melbourne (CBD),35,Wholesale,16.0,2,0.0,0,13,0
Melbourne (CBD),35,House/Townhouse,0,0,0,0
Melbourne (CBD),35,Parking - Commercial Covered,0,0,0,0
Melbourne (CBD),84,Equipment Installation,1.0,1,1.0,1,1,1
Melbourne (CBD),84,Commercial Accommodation,0.0,0,2.0,1,0,2
Melbourne (CBD),84,House/Townhouse,21.0,7,25.0,8,3,4
Melbourne (CBD),84,Entertainment/Recreation - Indoor,19.0,7,10.0,4,4,4
Melbourne (CBD),84,Retail - Shop,12.0,6,9.0,4,3,3
Melbourne (CBD),84,Unoccupied - Unused,0.0,0,15.0,6,0,3
Melbourne (CBD),84,Residential Apartment,46.0,9,273.0,11,20,44
Melbourne (CBD),84,Office,36.0,9,31.0,6,13,14
Melbourne (CBD),84,Unoccupied - Under Renovation,0.0,0,5.0,2,0,3
Melbourne (CBD),84,Educational/Research,2.0,1,3.0,1,2,3
Melbourne (CBD),84,Storage,11.0,4,0.0,0,4,0
Melbourne (CBD),84,"Performances, Conferences, Ceremonies",3.0,1,0.0,0,3,0
Melbourne (CBD),84,Unoccupied - Under Construction,0.0,0,1.0,1,0,1
Melbourne (CBD),84,Retail - Showroom,0.0,0,0.0,0,0,0
Melbourne (CBD),84,Student Accommodation,3.0,1,0.0,0,3,0
Melbourne (CBD),84,Workshop/Studio,1.0,1,0.0,0,1,0
Melbourne (CBD),84,Public Display Area,0.0,0,0.0,0,0,0
Melbourne (CBD),84,Parking - Commercial Covered,0,0,0,0
Melbourne (CBD),22,Office,117.0,4,194.0,6,56,55
Melbourne (CBD),22,Entertainment/Recreation - Indoor,7.0,4,4.0,2,2,2
Melbourne (CBD),22,Parking - Commercial Covered,8.0,1,5.0,1,8,5
Melbourne (CBD),22,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Melbourne (CBD),22,Unoccupied - Unused,0.0,0,4.0,2,0,2
Melbourne (CBD),22,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Melbourne (CBD),22,Commercial Accommodation,12.0,1,12.0,1,12,12
Melbourne (CBD),22,Storage,1.0,1,0.0,0,1,0
Melbourne (CBD),22,Retail - Shop,0.0,0,0.0,0,0,0
Melbourne (CBD),22,Unoccupied - Under Demolition/Condemned,0.0,0,0.0,0,0,0
Melbourne (CBD),22,House/Townhouse,0,0,0,0
Melbourne (CBD),51,Residential Apartment,11.0,1,88.0,4,11,43
Melbourne (CBD),51,Unoccupied - Unused,10.0,2,6.0,2,6,3
Melbourne (CBD),51,Commercial Accommodation,3.0,1,10.0,2,3,6
Melbourne (CBD),51,Office,33.0,4,22.0,2,16,16
Melbourne (CBD),51,Entertainment/Recreation - Indoor,9.0,4,12.0,5,3,3
Melbourne (CBD),51,Storage,5.0,2,0.0,0,3,0
Melbourne (CBD),51,Educational/Research,0.0,0,11.0,1,0,11
Melbourne (CBD),51,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Melbourne (CBD),51,Retail - Shop,0.0,0,0.0,0,0,0
Melbourne (CBD),51,Unoccupied - Under Renovation,31.0,1,0.0,0,31,0
Melbourne (CBD),51,House/Townhouse,0,0,0,0
Melbourne (CBD),51,Parking - Commercial Covered,0,0,0,0
Melbourne (CBD),46,Retail - Shop,11.0,4,7.0,3,3,3
Melbourne (CBD),46,Educational/Research,24.0,2,20.0,2,14,17
Melbourne (CBD),46,Entertainment/Recreation - Indoor,13.0,5,18.0,6,4,5
Melbourne (CBD),46,Residential Apartment,9.0,2,19.0,3,5,8
Melbourne (CBD),46,Unoccupied - Unused,7.0,3,19.0,7,3,4
Melbourne (CBD),46,Office,35.0,6,50.0,6,11,11
Melbourne (CBD),46,Unoccupied - Under Renovation,3.0,1,0.0,0,3,0
Melbourne (CBD),46,Equipment Installation,2.0,1,2.0,1,2,2
Melbourne (CBD),46,"Performances, Conferences, Ceremonies",4.0,1,0.0,0,4,0
Melbourne (CBD),46,Storage,5.0,2,6.0,2,3,3
Melbourne (CBD),46,Workshop/Studio,3.0,1,0.0,0,3,0
Melbourne (CBD),46,Commercial Accommodation,5.0,1,12.0,1,5,12
Melbourne (CBD),46,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Melbourne (CBD),46,House/Townhouse,0,0,0,0
Melbourne (CBD),46,Parking - Commercial Covered,0,0,0,0
Melbourne (CBD),85,Storage,7.0,3,5.0,2,3,3
Melbourne (CBD),85,Retail - Shop,8.0,4,10.0,3,2,6
Melbourne (CBD),85,Unoccupied - Unused,6.0,2,15.0,6,4,4
Melbourne (CBD),85,Entertainment/Recreation - Indoor,9.0,3,10.0,4,4,3
Melbourne (CBD),85,Student Accommodation,15.0,1,15.0,1,15,15
Melbourne (CBD),85,Residential Apartment,11.0,2,12.0,2,7,8
Melbourne (CBD),85,Office,62.0,5,62.0,4,51,52
Melbourne (CBD),85,"Performances, Conferences, Ceremonies",3.0,3,3.0,3,1,1
Melbourne (CBD),85,Unoccupied - Under Renovation,6.0,1,0.0,0,6,0
Melbourne (CBD),85,Institutional Accommodation,4.0,1,5.0,1,4,5
Melbourne (CBD),85,Parking - Commercial Covered,7.0,1,7.0,1,7,7
Melbourne (CBD),85,Transport,1.0,1,0.0,0,1,0
Melbourne (CBD),85,House/Townhouse,0,0,0,0
Melbourne (CBD),32,Residential Apartment,9.0,1,69.0,2,9,60
Melbourne (CBD),32,Office,153.0,9,149.0,8,41,39
Melbourne (CBD),32,Commercial Accommodation,0.0,0,21.0,1,0,21
Melbourne (CBD),32,Unoccupied - Unused,19.0,1,0.0,0,19,0
Melbourne (CBD),32,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Melbourne (CBD),32,Retail - Shop,0.0,0,0.0,0,0,0
Melbourne (CBD),32,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Melbourne (CBD),32,House/Townhouse,0,0,0,0
Melbourne (CBD),32,Entertainment/Recreation - Indoor,0,0,0,0
Melbourne (CBD),32,Parking - Commercial Covered,0,0,0,0
Melbourne (CBD),53,Commercial Accommodation,49.0,3,69.0,4,21,22
Melbourne (CBD),53,Office,147.0,13,136.0,11,40,41
Melbourne (CBD),53,Unoccupied - Unused,6.0,1,21.0,2,6,12
Melbourne (CBD),53,Equipment Installation,4.0,1,4.0,1,4,4
Melbourne (CBD),53,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Melbourne (CBD),53,Unoccupied - Under Construction,8.0,1,0.0,0,8,0
Melbourne (CBD),53,Entertainment/Recreation - Indoor,0.0,0,2.0,1,0,2
Melbourne (CBD),53,House/Townhouse,0,0,0,0
Melbourne (CBD),53,Parking - Commercial Covered,0,0,0,0
Melbourne (CBD),74,Student Accommodation,14.0,1,14.0,1,14,14
Melbourne (CBD),74,Retail - Shop,6.0,3,8.0,4,2,2
Melbourne (CBD),74,Office,89.0,13,80.0,12,14,14
Melbourne (CBD),74,Unoccupied - Under Renovation,0.0,0,23.0,2,0,19
Melbourne (CBD),74,Unoccupied - Unused,11.0,3,11.0,3,6,5
Melbourne (CBD),74,Residential Apartment,23.0,3,10.0,2,13,5
Melbourne (CBD),74,Educational/Research,5.0,1,13.0,1,5,13
Melbourne (CBD),74,Entertainment/Recreation - Indoor,2.0,1,10.0,5,2,2
Melbourne (CBD),74,Storage,7.0,3,0.0,0,3,0
Melbourne (CBD),74,Parking - Commercial Covered,8.0,2,0.0,0,5,0
Melbourne (CBD),74,Manufacturing,2.0,1,0.0,0,2,0
Melbourne (CBD),74,Commercial Accommodation,0.0,0,38.0,1,0,38
Melbourne (CBD),74,Workshop/Studio,4.0,2,2.0,1,2,2
Melbourne (CBD),74,Unoccupied - Under Demolition/Condemned,0.0,0,0.0,0,0,0
Melbourne (CBD),74,Unoccupied - Under Construction,0.0,0,1.0,1,0,1
Melbourne (CBD),74,House/Townhouse,0,0,0,0
Melbourne (CBD),48,Equipment Installation,2.0,1,2.0,1,2,2
Melbourne (CBD),48,Retail - Shop,9.0,4,5.0,2,3,3
Melbourne (CBD),48,Commercial Accommodation,8.0,2,8.0,2,5,5
Melbourne (CBD),48,Office,44.0,6,49.0,7,12,12
Melbourne (CBD),48,Residential Apartment,8.0,2,6.0,1,6,6
Melbourne (CBD),48,Unoccupied - Unused,10.0,4,12.0,5,4,3
Melbourne (CBD),48,Entertainment/Recreation - Indoor,15.0,6,26.0,10,4,5
Melbourne (CBD),48,Parking - Commercial Covered,8.0,1,8.0,1,8,8
Melbourne (CBD),48,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Melbourne (CBD),48,House/Townhouse,1.0,1,0.0,0,1,0
Melbourne (CBD),48,Storage,0.0,0,0.0,0,0,0
Melbourne (CBD),48,Unoccupied - Under Construction,2.0,1,0.0,0,2,0
Melbourne (CBD),48,Workshop/Studio,3.0,1,0.0,0,3,0
Melbourne (CBD),61,Residential Apartment,0.0,0,236.0,5,0,54
Melbourne (CBD),61,Entertainment/Recreation - Indoor,7.0,3,6.0,3,3,2
Melbourne (CBD),61,Retail - Shop,2.0,1,2.0,1,2,2
Melbourne (CBD),61,Commercial Accommodation,13.0,2,13.0,2,11,11
Melbourne (CBD),61,Unoccupied - Unused,5.0,2,11.0,3,3,6
Melbourne (CBD),61,Equipment Installation,1.0,1,5.0,2,1,3
Melbourne (CBD),61,Office,2.0,1,2.0,1,2,2
Melbourne (CBD),61,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Melbourne (CBD),61,Educational/Research,12.0,1,12.0,1,12,12
Melbourne (CBD),61,Storage,8.0,2,0.0,0,6,0
Melbourne (CBD),61,Unoccupied - Under Demolition/Condemned,6.0,2,0.0,0,4,0
Melbourne (CBD),61,Student Accommodation,2.0,1,0.0,0,2,0
Melbourne (CBD),61,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Melbourne (CBD),61,House/Townhouse,0,0,0,0
Melbourne (CBD),61,Parking - Commercial Covered,0,0,0,0
Melbourne (CBD),1,Residential Apartment,0.0,0,34.0,2,0,18
Melbourne (CBD),1,Unoccupied - Unused,0.0,0,1.0,1,0,1
Melbourne (CBD),1,Office,0.0,0,11.0,1,0,11
Melbourne (CBD),1,Transport,2.0,1,2.0,1,2,2
Melbourne (CBD),1,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Melbourne (CBD),1,Equipment Installation,1.0,1,0.0,0,1,0
Melbourne (CBD),1,House/Townhouse,0,0,0,0
Melbourne (CBD),1,Entertainment/Recreation - Indoor,0,0,0,0
Melbourne (CBD),1,Parking - Commercial Covered,0,0,0,0
Melbourne (CBD),66,Entertainment/Recreation - Indoor,42.0,16,65.0,24,6,7
Melbourne (CBD),66,Unoccupied - Unused,22.0,7,33.0,14,5,6
Melbourne (CBD),66,Office,17.0,6,17.0,6,4,4
Melbourne (CBD),66,Educational/Research,0.0,0,11.0,3,0,5
Melbourne (CBD),66,Retail - Shop,38.0,17,19.0,8,4,4
Melbourne (CBD),66,Storage,4.0,2,8.0,3,3,3
Melbourne (CBD),66,Unoccupied - Under Construction,0.0,0,1.0,1,0,1
Melbourne (CBD),66,Commercial Accommodation,0.0,0,4.0,1,0,4
Melbourne (CBD),66,"Performances, Conferences, Ceremonies",5.0,2,2.0,1,3,2
Melbourne (CBD),66,Residential Apartment,8.0,2,4.0,1,4,4
Melbourne (CBD),66,Unoccupied - Under Renovation,13.0,3,0.0,0,7,0
Melbourne (CBD),66,Equipment Installation,7.0,2,0.0,0,4,0
Melbourne (CBD),66,Parking - Commercial Covered,3.0,1,3.0,1,3,3
Melbourne (CBD),66,House/Townhouse,0,0,0,0
Melbourne (CBD),115,Office,17.0,1,38.0,2,17,20
Melbourne (CBD),115,Residential Apartment,0.0,0,239.0,4,0,79
Melbourne (CBD),115,Entertainment/Recreation - Indoor,4.0,2,2.0,1,2,2
Melbourne (CBD),115,Unoccupied - Unused,31.0,3,1.0,1,20,1
Melbourne (CBD),115,Equipment Installation,0.0,0,1.0,1,0,1
Melbourne (CBD),115,Commercial Accommodation,16.0,2,16.0,2,12,12
Melbourne (CBD),115,Retail - Shop,6.0,4,0.0,0,2,0
Melbourne (CBD),115,Retail - Showroom,0.0,0,0.0,0,0,0
Melbourne (CBD),115,Storage,0.0,0,0.0,0,0,0
Melbourne (CBD),115,Unoccupied - Under Construction,0.0,0,1.0,1,0,1
Melbourne (CBD),115,Parking - Private Covered,0.0,0,37.0,1,0,37
Melbourne (CBD),115,Educational/Research,3.0,1,0.0,0,3,0
Melbourne (CBD),115,Community Use,0.0,0,0.0,0,0,0
Melbourne (CBD),115,Parking - Commercial Covered,9.0,1,13.0,1,9,13
Melbourne (CBD),115,Unoccupied - Under Demolition/Condemned,0.0,0,0.0,0,0,0
Melbourne (CBD),115,Retail - Cars,1.0,1,0.0,0,1,0
Melbourne (CBD),115,House/Townhouse,0,0,0,0
Melbourne (CBD),38,Unoccupied - Unused,3.0,1,27.0,3,3,16
Melbourne (CBD),38,Hospital/Clinic,40.0,4,13.0,1,13,13
